age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,wage_class
44,8,290521,15,9,2,12,2,3,0,0,0,40,41,1
51,8,56915,15,9,6,13,5,1,1,0,0,40,41,1
20,8,146538,15,9,6,8,5,4,1,0,0,40,41,1
17,5,258872,10,7,5,7,3,4,0,0,0,5,41,1
19,8,206399,15,9,5,8,3,3,0,0,0,40,41,1
45,3,197332,14,10,6,13,5,4,1,0,0,55,41,0
60,8,245062,15,9,6,13,5,4,1,0,0,40,41,0
42,8,197583,9,12,6,12,5,3,1,0,0,40,39,0
44,7,234885,15,9,6,10,1,4,0,0,0,40,41,0
40,8,72887,11,11,6,8,5,2,1,0,0,40,41,0
30,8,180374,15,9,6,12,1,4,0,0,0,40,41,1
38,8,351299,14,10,6,6,5,3,1,0,0,50,41,1
23,8,54012,15,9,6,6,5,4,1,0,0,60,41,1
32,5,115745,14,10,6,7,5,4,1,0,0,40,41,1
44,8,116632,9,12,5,4,3,4,1,0,0,40,41,1
54,6,288825,15,9,6,6,5,3,1,0,0,40,41,1
32,8,132601,13,13,6,14,5,4,1,0,0,50,41,1
50,8,193374,1,2,1,13,2,4,1,0,0,40,41,1
24,8,170070,13,13,5,3,4,4,0,0,0,20,41,1
37,8,126708,15,9,6,11,1,4,0,0,0,60,41,1
52,8,35598,15,9,4,6,2,4,1,0,0,40,41,1
38,8,33983,14,10,6,6,5,4,1,0,0,40,41,1
49,8,192776,12,14,6,12,5,4,1,0,0,45,41,0
30,8,118551,13,13,6,3,1,4,0,0,0,16,41,0
60,8,201965,14,10,5,14,2,4,1,0,0,40,41,0
22,5,139883,14,10,5,7,3,4,1,0,0,40,41,1
35,8,285020,15,9,5,13,4,4,1,0,0,40,41,1
30,8,303990,15,9,5,6,4,4,1,0,0,60,41,1
67,8,49401,11,11,4,9,4,4,0,0,0,24,41,1
46,8,279196,13,13,5,13,4,4,0,0,0,40,41,1
17,8,211870,5,5,5,9,4,4,1,0,0,6,41,1
22,8,281432,14,10,5,5,3,4,1,0,0,30,41,1
27,8,161155,8,6,5,9,4,4,1,0,0,40,41,1
23,8,197904,15,9,5,9,2,4,0,0,0,35,41,1
33,8,111746,9,12,6,13,5,4,1,0,0,45,17,1
43,7,170721,14,10,6,13,5,4,1,0,0,20,41,1
28,4,70100,13,13,5,14,4,4,1,0,0,20,41,1
41,8,193626,15,9,1,13,2,4,0,0,0,40,41,1
52,5,271749,4,8,5,7,0,3,1,594,0,40,41,1
25,8,189775,14,10,1,11,3,3,0,0,0,20,41,1
63,5,401531,1,2,6,7,5,4,1,0,0,35,41,1
59,6,286967,15,9,6,6,5,4,1,0,0,45,41,1
45,6,164427,13,13,4,14,2,4,0,0,0,40,41,1
38,8,91039,13,13,6,10,5,4,1,15024,0,60,41,0
40,8,347934,15,9,5,9,4,4,0,0,0,35,41,1
46,2,371373,15,9,4,11,4,4,1,0,0,40,41,1
35,8,32220,9,12,5,12,4,4,0,0,0,60,41,1
34,8,187251,15,9,4,14,2,4,0,0,0,25,41,1
33,8,178107,13,13,5,13,3,4,1,0,0,20,41,1
41,8,343121,15,9,4,11,2,4,0,0,0,36,41,1
20,8,262749,14,10,5,8,3,4,1,0,0,40,41,1
23,8,403107,2,3,5,9,3,4,1,0,0,40,34,1
26,8,64293,14,10,5,14,4,4,0,0,0,35,41,1
72,5,303588,15,9,6,7,5,4,1,0,0,20,41,1
23,6,324960,15,9,5,4,4,4,1,0,0,40,22,1
62,6,114060,15,9,6,6,5,4,1,0,0,40,41,1
52,8,48925,14,10,6,11,5,4,1,0,0,40,41,1
58,8,180980,14,10,4,9,2,4,0,0,0,42,14,1
25,8,181054,13,13,5,10,4,4,0,0,0,40,41,1
24,8,388093,13,13,5,12,4,3,1,0,0,40,41,1
19,8,249609,14,10,5,2,3,4,1,0,0,8,41,1
43,8,112131,14,10,6,12,5,4,1,0,0,40,41,1
47,6,178356,15,9,3,11,2,3,0,0,0,40,41,1
39,8,91996,15,9,4,9,2,4,0,0,0,40,41,1
49,8,141944,11,11,1,5,2,4,1,0,0,42,41,1
53,5,251804,2,3,2,7,2,3,0,0,0,30,41,1
32,8,37070,11,11,5,13,4,4,1,0,0,45,41,1
34,8,337587,14,10,6,14,5,4,1,0,0,50,41,0
28,8,189346,15,9,4,13,4,4,1,0,0,45,41,1
57,5,222216,11,11,2,7,2,4,0,0,0,38,41,1
25,8,267044,14,10,5,11,4,1,0,0,0,20,41,1
20,5,214635,14,10,5,7,3,4,1,0,0,24,41,1
21,5,204226,14,10,5,7,2,4,0,0,0,35,41,1
34,8,108116,13,13,6,14,5,4,1,0,0,50,41,0
38,3,99146,13,13,6,12,5,4,1,15024,0,40,41,0
50,8,196232,15,9,6,12,5,4,1,7688,0,50,41,0
24,6,248344,14,10,4,5,4,3,1,0,0,50,41,1
37,6,186035,14,10,6,3,5,4,1,0,0,45,41,0
44,8,177905,14,10,4,8,2,4,1,0,0,58,41,0
28,8,85812,14,10,6,10,1,4,0,0,0,40,41,1
42,8,221172,13,13,6,12,5,4,1,0,0,40,41,0
74,8,99183,14,10,4,11,4,4,0,0,0,9,41,1
38,7,190387,15,9,6,13,5,4,1,0,0,50,41,1
44,7,202692,12,14,6,14,5,4,1,0,0,40,41,1
44,8,109339,10,7,4,8,2,0,0,0,0,46,35,1
26,8,108658,15,9,5,8,4,4,1,0,0,40,41,1
36,8,197202,15,9,6,9,5,3,1,0,0,40,41,1
41,8,101739,9,12,6,12,1,4,0,0,0,50,41,0
67,8,231559,6,15,6,14,5,4,1,20051,0,48,41,0
39,6,207853,4,8,6,3,5,4,1,0,0,50,41,1
57,8,190942,1,2,2,1,4,3,0,0,0,30,41,1
29,8,102345,11,11,3,13,4,4,1,0,0,40,41,1
31,3,41493,13,13,5,4,4,4,0,0,0,45,41,1
34,5,190027,15,9,5,7,2,3,0,0,0,40,41,1
44,8,210525,14,10,6,6,5,4,1,0,0,40,41,1
29,8,133937,3,16,5,14,3,4,1,0,0,40,41,1
30,8,237903,14,10,5,5,2,4,0,0,0,40,41,1
27,8,163862,15,9,5,6,4,4,1,0,0,40,41,1
27,8,201872,14,10,6,10,5,4,1,0,0,50,41,1
32,8,84179,15,9,5,5,4,4,0,0,0,45,41,1
58,8,51662,8,6,6,9,1,4,0,0,0,8,41,1
35,6,233327,14,10,6,2,5,4,1,0,0,40,41,1
21,8,259510,15,9,5,5,3,4,1,0,0,36,41,1
28,8,184831,14,10,5,13,2,4,1,0,0,40,41,1
46,7,245724,14,10,4,12,4,4,1,0,0,50,41,1
36,7,27053,15,9,3,9,2,4,0,0,0,40,41,1
72,8,205343,10,7,2,11,2,4,0,0,0,40,41,1
35,8,229328,15,9,6,8,1,3,0,0,0,40,41,1
33,2,319560,11,11,4,13,2,3,0,0,0,40,41,0
69,8,136218,10,7,5,8,4,4,0,0,0,40,41,1
35,8,54576,15,9,6,8,5,4,1,0,0,40,41,1
31,8,323069,15,9,3,11,2,4,0,0,0,20,39,1
34,8,148291,15,9,6,3,1,4,0,0,0,32,41,1
30,8,152453,10,7,6,9,5,4,1,0,0,40,40,1
28,8,114053,13,13,5,6,4,4,1,0,0,55,41,1
54,8,212960,13,13,6,10,5,4,1,0,0,35,41,0
47,8,264052,14,10,6,14,5,4,1,0,0,50,41,0
24,8,82804,15,9,5,5,2,3,0,0,0,40,41,1
52,7,334273,13,13,6,14,5,4,1,0,0,60,41,0
20,8,27337,15,9,5,5,3,1,1,0,0,48,41,1
43,3,188436,12,14,6,12,5,4,1,5013,0,45,41,1
45,8,433665,7,4,3,9,2,4,0,0,0,40,40,1
29,7,110663,15,9,3,13,4,4,1,0,0,35,41,1
47,8,87490,12,14,4,12,2,4,1,0,0,42,41,1
24,8,354351,15,9,5,13,3,4,1,0,0,40,41,1
51,8,95469,15,9,6,14,5,4,1,0,0,40,41,1
17,8,242718,10,7,5,10,3,4,1,0,0,12,41,1
37,8,22463,11,11,6,13,5,4,1,0,0,40,41,0
27,8,158156,3,16,5,14,4,4,0,0,0,70,41,1
29,8,350162,13,13,6,12,1,4,1,0,0,40,41,0
18,5,165532,4,8,5,7,3,4,1,0,0,25,41,1
36,7,28738,9,12,4,10,2,4,0,0,0,35,41,1
58,6,283635,13,13,5,14,4,4,0,0,0,40,41,1
26,7,86646,14,10,6,13,5,4,1,0,0,45,41,1
65,5,195733,14,10,6,7,5,4,1,0,0,30,41,0
57,8,69884,15,9,6,10,5,4,1,0,0,40,41,0
59,8,199713,15,9,6,13,5,4,1,0,0,40,41,1
27,8,181659,15,9,6,8,5,4,1,0,0,40,41,1
31,7,340939,13,13,5,3,4,4,1,0,0,40,41,1
21,8,197747,14,10,5,10,3,4,0,0,0,24,41,1
29,8,34292,14,10,5,11,4,4,1,0,0,60,41,1
18,8,156764,10,7,5,9,3,4,1,0,0,40,41,1
52,8,25826,8,6,6,13,5,4,1,0,0,47,41,0
57,3,103948,13,13,4,14,4,4,1,0,0,40,41,1
42,5,137390,15,9,6,7,5,4,1,0,0,40,41,1
55,5,105138,15,9,6,7,1,2,0,0,0,40,41,1
60,8,39352,7,4,5,6,4,4,1,0,0,48,41,0
31,8,168387,13,13,6,14,5,4,1,7688,0,40,36,0
23,8,117789,13,13,5,11,3,4,0,0,0,40,41,1
27,8,267147,15,9,5,10,3,4,1,0,0,40,41,1
23,5,99399,14,10,5,7,2,1,0,0,0,25,41,1
42,7,214242,6,15,6,14,5,4,1,0,0,50,41,0
25,8,200408,14,10,5,3,4,4,1,2174,0,40,41,1
49,8,136455,13,13,5,14,4,4,0,0,0,45,41,1
32,8,239824,13,13,5,3,4,4,1,0,0,40,41,1
19,8,217039,14,10,5,11,3,4,1,0,0,28,41,1
60,8,51290,7,4,4,9,4,4,0,0,0,40,41,1
42,6,175674,5,5,6,9,5,4,1,0,0,40,41,1
35,7,194404,9,12,5,4,4,4,1,0,0,40,41,1
48,8,45612,15,9,5,11,2,3,0,0,0,37,41,1
51,8,410114,12,14,6,13,5,4,1,0,0,40,41,0
29,8,182521,15,9,5,13,4,1,1,0,0,40,41,1
36,6,339772,15,9,3,12,4,3,1,0,0,40,41,1
17,8,169658,8,6,5,9,3,4,0,0,0,21,41,1
52,8,200853,12,14,4,14,4,4,0,6849,0,60,41,1
24,8,247564,15,9,5,13,4,4,1,0,0,40,41,1
24,8,249909,15,9,6,5,5,4,1,0,0,50,41,1
26,6,208122,13,13,5,14,3,4,1,1055,0,40,41,1
27,8,109881,13,13,5,9,3,4,0,0,0,20,41,1
39,8,207824,15,9,5,5,3,4,1,0,0,60,41,1
30,8,369027,15,9,6,6,5,3,1,0,0,45,41,1
50,7,114117,15,9,6,12,5,4,1,0,0,32,41,1
52,3,51048,13,13,6,10,5,4,1,0,0,55,41,1
46,8,102388,6,15,6,14,5,4,1,15024,0,45,41,0
23,8,190483,13,13,5,10,3,4,0,0,0,20,41,1
45,8,462440,10,7,2,9,4,3,0,0,0,20,41,1
65,8,109351,5,5,2,1,2,3,0,0,0,24,41,1
29,8,34383,11,11,6,6,5,4,1,0,0,55,41,1
47,8,241832,5,5,1,5,2,4,1,0,0,40,34,1
30,8,124187,15,9,5,4,3,3,1,0,0,60,41,1
34,8,153614,15,9,6,10,5,4,1,0,0,45,41,0
38,7,267556,15,9,6,10,5,4,1,0,0,64,41,1
33,8,205469,14,10,6,12,5,4,1,0,0,40,41,0
49,8,268090,13,13,6,10,5,4,1,0,0,26,41,0
47,7,165039,14,10,5,9,2,3,0,0,0,40,41,1
49,6,120451,8,6,3,9,2,3,0,0,0,40,41,1
43,8,154374,14,10,6,13,5,4,1,15024,0,60,41,0
30,8,103649,13,13,6,11,1,3,0,0,0,40,41,0
58,7,35723,15,9,6,13,5,4,1,0,0,60,41,1
19,8,262601,15,9,5,9,3,4,0,0,0,14,41,1
21,8,226181,13,13,5,5,4,4,1,0,0,40,41,1
33,8,175697,13,13,6,12,5,4,1,15024,0,60,41,0
47,3,248145,2,3,6,6,5,4,1,0,0,50,32,1
52,7,289436,3,16,6,14,5,4,1,0,0,60,41,0
26,8,75654,15,9,4,13,4,4,1,0,0,55,41,1
60,8,199378,15,9,6,13,5,4,1,0,0,40,41,1
21,8,160968,14,10,5,5,3,4,1,0,0,40,41,1
36,8,188563,14,10,6,10,5,4,1,5178,0,50,41,0
31,8,55849,14,10,6,13,5,4,1,0,0,45,41,1
50,3,195322,3,16,3,14,4,4,1,0,0,40,41,0
31,6,402089,15,9,4,11,2,4,0,0,0,40,41,1
71,8,78277,15,9,6,13,5,4,1,0,0,15,41,1
58,5,158611,15,9,6,7,5,4,1,0,0,50,41,1
30,4,169496,13,13,6,3,5,4,1,0,0,40,41,0
20,8,130959,14,10,5,9,3,4,1,0,0,20,41,1
24,8,178356,15,9,5,12,0,4,1,4101,0,50,41,1
35,8,292472,3,16,6,14,5,2,1,0,0,40,20,0
38,4,143774,14,10,3,12,4,4,0,0,0,45,41,1
27,8,288341,15,9,5,8,3,4,0,0,0,32,41,1
29,4,71592,14,10,5,11,2,2,0,0,0,40,38,1
70,5,167358,5,5,2,7,2,4,0,1111,0,15,41,1
34,8,106742,15,9,6,13,5,4,1,0,0,45,41,1
44,8,219288,7,4,6,13,5,4,1,0,0,35,41,1
43,8,174524,15,9,6,8,5,4,1,0,0,40,41,0
44,7,335183,4,8,6,5,5,3,1,0,0,40,41,0
35,8,261293,12,14,5,10,4,4,1,0,0,60,41,1
27,8,111900,14,10,5,14,4,4,1,0,0,40,41,1
43,6,194360,12,14,5,14,4,4,1,0,0,38,41,1
20,8,81145,14,10,5,10,4,4,0,0,0,25,41,1
42,8,341204,9,12,4,14,2,4,0,8614,0,40,41,0
27,4,249362,14,10,6,6,5,4,1,3411,0,40,41,1
42,8,247019,15,9,6,13,5,3,1,0,0,40,41,0
20,5,114746,10,7,1,7,3,2,0,0,0,40,29,1
24,8,172146,5,5,5,8,4,4,1,0,0,40,41,1
48,2,110457,14,10,4,12,4,4,1,0,0,40,41,1
17,5,80077,10,7,5,7,3,4,0,0,0,20,41,1
17,7,368700,10,7,5,4,3,4,1,0,0,10,41,1
33,8,182556,13,13,6,12,5,4,1,0,0,40,41,0
50,3,219420,15,9,6,10,5,4,1,0,0,50,41,0
22,8,240817,15,9,5,10,3,4,0,2597,0,40,41,1
17,8,102726,4,8,5,9,3,4,1,0,0,16,41,1
32,8,226267,14,10,6,11,5,4,1,0,0,40,40,1
31,8,125457,15,9,5,13,4,4,1,0,0,45,41,1
58,7,204021,15,9,2,12,4,4,1,0,0,50,41,1
29,6,92262,15,9,5,2,3,4,1,0,0,48,41,1
37,8,161141,11,11,6,13,5,4,1,0,0,40,17,0
34,7,190290,15,9,6,13,5,4,1,0,0,40,41,0
23,6,430828,14,10,3,12,2,3,1,0,0,40,41,1
18,4,59342,10,7,5,11,3,4,0,0,0,5,41,1
34,8,136721,15,9,4,12,4,4,0,0,0,40,41,1
66,5,149422,7,4,5,7,4,4,1,0,0,4,41,1
45,6,86644,13,13,6,14,1,4,0,0,0,55,41,1
41,8,195124,12,14,5,12,4,4,1,0,0,35,26,1
26,8,167350,15,9,5,9,0,4,1,0,0,30,41,1
54,6,113000,14,10,6,4,5,4,1,0,0,40,41,1
24,8,140027,14,10,5,8,3,3,0,0,0,45,41,1
42,8,262425,14,10,6,14,5,4,1,0,0,50,41,1
20,8,316702,14,10,5,14,3,4,1,0,0,20,41,1
23,4,335453,13,13,5,3,4,4,0,0,0,20,41,1
25,5,202480,9,12,5,7,0,4,1,0,0,45,41,1
35,8,203628,12,14,5,14,4,4,1,0,0,60,41,0
31,8,118710,12,14,6,3,5,4,1,0,0,40,41,0
30,8,189620,13,13,5,14,3,4,0,0,0,40,22,1
19,8,475028,15,9,5,10,3,4,0,0,0,20,41,1
36,6,110866,13,13,5,14,4,4,1,0,0,50,41,1
31,8,243605,13,13,2,10,2,4,0,0,0,40,32,1
21,8,163870,14,10,5,5,3,4,1,0,0,30,41,1
31,7,80145,14,10,6,13,5,4,1,0,0,40,41,1
46,8,295566,3,16,4,14,2,4,0,0,0,65,41,0
44,8,63042,13,13,4,12,3,4,0,0,0,50,41,0
40,8,229148,4,8,6,9,5,3,1,0,0,40,30,1
45,8,242552,14,10,5,10,4,3,1,0,0,40,41,1
60,8,177665,15,9,6,13,5,4,1,0,0,35,41,1
18,8,208103,10,7,5,9,0,4,1,0,0,25,41,1
28,8,296450,13,13,6,14,5,4,1,0,0,40,41,1
36,8,70282,14,10,4,11,2,3,0,0,0,40,41,1
36,8,271767,13,13,3,14,4,4,1,0,0,40,39,1
40,8,144995,11,11,6,3,5,4,1,4386,0,40,41,1
36,6,382635,13,13,4,11,2,4,0,0,0,35,2,1
31,8,295697,15,9,3,9,2,3,0,0,0,40,41,1
33,8,194141,15,9,6,8,5,4,1,0,0,40,41,1
19,4,378418,15,9,5,3,3,4,0,0,0,40,41,1
22,8,214399,14,10,5,10,3,4,0,0,0,15,41,1
34,8,217460,13,13,6,12,5,4,1,0,0,45,41,0
33,8,182556,15,9,5,9,4,4,1,0,0,40,41,1
41,8,125831,15,9,6,13,5,4,1,0,0,60,41,1
29,8,271328,13,13,5,14,4,4,1,4650,0,40,41,1
50,6,50459,15,9,6,12,5,4,1,0,0,42,41,0
42,8,162140,13,13,6,12,5,4,1,7298,0,45,41,0
43,8,177937,13,13,5,14,4,4,1,0,0,40,39,0
44,8,111502,15,9,6,10,1,4,0,0,0,40,41,1
20,8,299047,14,10,5,9,4,4,0,0,0,20,41,1
31,8,223212,15,9,6,9,5,4,1,0,0,40,40,1
65,7,118474,10,7,6,12,5,4,1,9386,0,59,39,0
23,8,352139,14,10,5,9,4,4,0,0,0,24,41,1
55,8,173093,14,10,4,11,4,2,0,0,0,40,41,1
26,8,181655,11,11,6,11,5,4,1,0,0,45,41,1
25,8,332702,11,11,5,9,3,4,0,0,0,15,41,1
45,5,51164,14,10,6,7,1,3,0,0,0,40,41,1
35,8,234901,14,10,6,13,5,4,1,2407,0,40,41,1
36,8,131414,14,10,5,10,4,3,0,0,0,36,41,1
43,4,260960,13,13,6,14,5,4,1,0,0,50,41,1
56,8,156052,15,9,2,9,2,3,0,594,0,20,41,1
42,8,279914,13,13,6,3,5,4,1,0,0,40,41,0
19,8,192453,14,10,5,9,0,4,0,0,0,25,41,1
55,7,200939,15,9,6,6,5,4,1,0,0,72,41,1
42,8,151408,12,14,5,12,4,4,0,14084,0,50,41,0
26,8,112847,11,11,5,3,3,4,1,0,0,40,41,1
17,8,316929,4,8,5,5,3,4,1,0,0,20,41,1
42,6,126319,13,13,6,14,1,4,0,0,0,40,41,0
55,8,197422,15,9,6,6,5,4,1,7688,0,40,41,0
32,8,267736,14,10,5,11,3,3,0,0,0,40,41,1
29,8,267034,10,7,5,13,3,3,1,0,0,40,19,1
46,4,193047,13,13,6,14,5,4,1,0,0,37,41,1
29,4,356089,13,13,6,12,5,4,1,7688,0,40,41,0
22,8,223515,13,13,5,14,2,4,1,0,0,20,41,1
58,7,87510,8,6,6,13,5,4,1,0,0,40,41,1
23,8,145111,15,9,5,6,2,4,1,0,0,50,41,1
39,8,48093,15,9,5,5,4,4,1,0,0,40,41,1
27,8,31757,11,11,5,13,3,4,1,0,0,38,41,1
54,8,285854,15,9,6,6,5,4,1,0,0,40,41,0
33,6,120064,13,13,5,14,4,4,0,0,0,45,41,1
46,2,167381,15,9,6,11,1,4,0,0,0,40,41,0
37,8,103408,15,9,5,4,4,3,1,0,0,40,41,1
36,8,101460,15,9,5,9,4,4,0,0,0,18,41,1
59,6,420537,15,9,6,11,1,4,0,0,0,38,41,0
34,6,119411,15,9,4,2,2,4,1,0,0,40,17,1
53,3,128272,3,16,6,12,5,4,1,0,0,70,41,0
51,8,386773,13,13,5,10,4,4,1,0,0,55,41,0
32,8,283268,8,6,3,9,2,4,0,0,0,42,41,1
31,4,301526,14,10,1,9,0,4,1,0,0,40,41,1
22,8,151790,14,10,6,10,1,4,0,0,0,30,37,1
47,7,106252,13,13,4,10,4,4,0,0,0,50,41,1
32,8,188557,15,9,5,8,4,4,1,0,0,40,41,1
26,8,171114,14,10,5,4,4,4,0,0,0,38,41,1
37,8,327323,2,3,3,4,4,4,1,0,0,32,24,1
31,8,244147,15,9,4,13,2,4,1,0,0,55,41,1
37,8,280282,11,11,6,3,1,4,0,0,0,24,41,0
55,8,116442,15,9,5,10,4,4,1,0,0,38,41,1
23,6,282579,11,11,4,3,4,4,1,0,0,56,41,1
36,8,51838,14,10,4,11,2,4,0,0,0,40,41,1
34,8,73585,12,14,6,14,5,4,1,0,0,40,39,1
43,8,226902,13,13,6,10,5,4,1,0,0,50,41,0
54,8,279129,14,10,5,3,4,4,1,0,0,40,41,1
43,4,146908,14,10,6,13,5,4,1,0,0,40,39,1
28,8,196690,11,11,5,8,4,4,0,0,0,42,41,1
40,8,130760,11,11,6,12,5,4,1,0,0,50,41,0
41,7,49572,14,10,6,12,5,4,1,0,0,60,41,1
40,8,237601,13,13,5,10,4,0,0,0,0,55,41,0
42,8,169628,14,10,4,11,4,3,0,0,0,38,41,1
61,7,36671,15,9,6,4,5,4,1,0,0,50,41,1
18,8,231193,4,8,5,8,3,4,1,0,0,30,41,1
59,5,192130,15,9,6,7,5,4,1,0,0,16,41,1
21,5,149704,15,9,5,7,4,4,0,1055,0,40,41,1
48,8,102102,11,11,6,3,5,4,1,0,0,50,41,0
41,3,32185,13,13,6,3,5,4,1,0,0,40,41,1
18,5,196061,14,10,5,7,3,4,1,0,0,33,41,1
23,8,211046,15,9,5,10,4,4,0,2463,0,40,41,1
60,8,31577,15,9,6,6,5,4,1,0,0,60,41,0
22,8,162343,14,10,5,9,0,3,1,0,0,20,41,1
61,8,128831,15,9,6,8,5,4,1,0,0,40,41,1
25,8,316688,15,9,5,8,4,3,1,0,0,40,41,1
46,8,90758,12,14,5,3,4,4,1,0,0,35,41,0
43,8,274363,13,13,6,12,5,4,1,0,0,40,31,0
43,8,154538,9,12,4,13,4,4,1,0,0,40,41,1
24,8,106085,15,9,5,9,3,3,1,0,0,30,41,1
68,7,315859,10,7,5,4,2,4,1,0,0,20,41,1
31,8,51471,15,9,4,11,2,4,0,0,0,38,41,1
17,8,193830,10,7,5,10,3,4,0,0,0,20,41,1
32,8,231043,15,9,6,13,5,4,1,5178,0,48,41,0
50,5,23780,12,14,1,7,0,4,1,0,0,40,41,1
33,8,169879,13,13,6,14,5,4,1,3103,0,47,41,0
64,8,270333,13,13,6,14,5,4,1,0,0,40,41,0
20,8,138768,15,9,5,6,3,4,1,0,0,30,41,1
30,8,191571,15,9,3,9,3,4,0,0,0,36,41,1
22,5,219941,14,10,5,7,3,3,1,0,0,40,41,1
43,8,94113,14,10,4,12,4,4,1,0,0,45,41,1
22,8,137510,14,10,5,11,3,4,1,0,0,40,41,1
17,8,32607,8,6,5,4,3,4,1,0,0,20,41,1
47,7,93208,15,9,6,9,1,4,0,0,0,75,27,1
41,8,254440,11,11,5,14,4,4,0,0,0,60,41,1
56,8,186556,14,10,6,13,5,4,1,0,0,50,41,0
64,8,169871,15,9,6,6,5,4,1,0,0,45,41,1
47,8,191277,15,9,6,6,5,4,1,0,0,50,41,0
48,8,167159,11,11,5,11,2,4,1,0,0,40,41,1
31,8,171871,12,14,5,14,4,4,0,0,0,46,41,1
29,8,154411,11,11,5,3,3,4,1,0,0,40,41,1
30,8,129227,15,9,2,11,4,4,0,0,0,40,41,1
32,8,110331,15,9,6,12,5,4,1,0,0,60,41,1
57,8,34269,15,9,2,6,2,4,1,0,653,42,41,0
62,8,174355,15,9,2,9,4,4,0,0,0,40,41,1
39,8,178356,15,9,3,8,2,4,0,0,0,24,41,1
43,8,233130,14,10,5,11,4,4,1,0,0,25,41,1
24,3,165474,13,13,5,10,3,4,1,0,0,40,41,1
42,5,257780,10,7,6,7,5,4,1,0,0,15,41,1
53,8,194259,14,10,6,11,1,4,0,4386,0,40,41,0
26,8,280093,14,10,5,5,3,4,1,0,0,40,41,1
73,7,177387,15,9,6,12,5,4,1,0,0,40,41,1
72,5,28929,10,7,2,7,4,4,0,0,0,24,41,1
55,8,105304,15,9,6,8,5,4,1,0,0,40,41,1
25,8,499233,15,9,4,11,4,4,1,0,0,40,41,1
41,8,180572,13,13,4,14,4,4,0,0,0,50,41,0
24,8,321435,13,13,5,12,4,4,1,0,0,50,41,1
63,8,86108,15,9,2,4,4,4,1,0,0,6,41,1
17,8,198124,10,7,5,10,3,4,1,0,0,20,41,1
35,8,135162,14,10,6,13,5,4,1,0,0,50,41,1
51,8,146813,14,10,6,14,5,4,1,0,0,40,41,0
62,6,291175,13,13,2,14,4,4,0,0,0,48,41,1
55,8,387569,15,9,6,13,5,4,1,4386,0,40,41,0
43,8,102895,14,10,4,14,4,4,1,0,0,40,41,1
40,6,33274,15,9,4,9,4,4,0,0,0,50,41,1
37,8,86551,13,13,6,12,5,4,1,0,0,45,41,0
39,8,138192,13,13,6,13,5,4,1,0,0,40,41,1
31,8,118966,15,9,5,13,3,4,1,0,0,18,41,1
61,8,99784,12,14,2,14,4,4,0,0,0,40,41,0
26,8,90980,11,11,4,11,4,4,0,0,0,55,41,1
46,7,177407,15,9,6,10,5,4,1,0,0,50,41,1
26,8,96467,13,13,5,14,4,4,0,0,0,40,41,1
48,4,327886,3,16,4,14,3,4,1,0,0,50,41,0
34,8,111567,15,9,5,6,3,4,1,0,0,40,41,1
34,6,166545,15,9,5,11,3,4,0,0,0,40,41,1
59,8,142182,15,9,6,9,5,4,1,0,0,40,41,0
34,8,188798,13,13,5,14,3,4,0,0,0,40,41,1
49,8,38563,13,13,5,12,4,4,0,0,0,56,41,0
18,8,216284,10,7,5,11,3,4,0,0,0,20,41,1
43,8,191547,15,9,6,4,5,4,1,0,0,40,40,1
48,8,285335,10,7,6,12,5,4,1,0,0,50,41,1
28,3,142712,14,10,6,12,5,4,1,0,0,70,41,1
33,8,80945,15,9,6,8,5,4,1,0,0,40,41,1
24,8,309055,14,10,5,10,4,4,0,0,0,15,41,1
21,8,62339,8,6,5,5,4,4,1,0,0,40,41,1
17,8,368700,10,7,5,10,3,4,1,0,0,28,41,1
39,8,176186,14,10,6,4,5,4,1,0,0,50,41,0
29,7,266855,13,13,3,14,3,4,1,0,0,40,41,1
44,8,48087,13,13,6,12,5,4,1,0,0,40,41,0
24,8,121313,14,10,5,6,3,4,1,0,0,50,41,1
71,7,143437,12,14,6,10,5,4,1,10605,0,40,41,0
51,7,160724,13,13,6,10,5,2,1,0,0,40,28,0
55,8,282753,2,3,4,9,2,3,1,0,0,25,41,1
41,8,194636,13,13,6,12,5,4,1,0,0,60,41,0
23,8,153044,15,9,5,5,2,3,0,0,0,7,41,1
38,8,411797,11,11,4,11,2,4,0,0,0,40,41,1
39,8,117683,15,9,6,6,5,4,1,0,0,40,41,0
19,8,376540,15,9,5,11,4,4,0,0,0,30,41,1
49,8,72393,5,5,4,8,4,4,0,0,0,40,41,1
32,8,270335,13,13,6,11,0,4,1,0,0,40,38,0
27,8,96226,15,9,6,13,5,4,1,0,0,70,41,1
38,8,95336,13,13,6,10,5,4,1,0,0,50,41,0
33,8,258498,14,10,6,13,1,4,0,0,0,60,41,1
63,5,149698,14,10,6,7,5,4,1,0,0,15,41,1
23,8,205865,13,13,5,12,3,4,1,0,0,28,41,1
33,3,155781,14,10,6,13,5,4,1,0,0,60,39,1
54,7,406468,15,9,6,10,5,3,1,0,0,40,41,1
29,8,177119,11,11,4,3,4,4,0,2174,0,45,41,1
48,5,144397,14,10,4,7,2,3,0,0,0,30,41,1
35,7,372525,13,13,5,12,4,4,1,0,0,40,41,1
28,8,164170,11,11,6,11,1,2,0,0,0,40,33,1
37,8,183800,13,13,6,14,5,4,1,7688,0,50,41,0
